SK_ID_CURR,TARGET
103231,0.17262305
103232,0.027756657
103239,0.066017695
103240,0.1293447
103243,0.017766679
103252,0.11123744
103258,0.05391345
103259,0.17530203
103279,0.019706089
103280,0.022953039
103286,0.01757131
103287,0.16359101
103290,0.025833473
103298,0.025210632
103315,0.023896415
103319,0.024535615
103334,0.1258197
103336,0.05377682
103345,0.08636613
103368,0.031035917
103371,0.13733871
103377,0.0195351
103398,0.01610354
103404,0.07680405
103408,0.1782864
103410,0.07568597
103418,0.025742328
103420,0.19687475
103432,0.09736599
103433,0.023274709
103436,0.025864877
103440,0.031702798
103453,0.029886859
103459,0.037205305
103460,0.02703603
103461,0.017316705
103462,0.057219177
103473,0.08677763
103474,0.0171718
103475,0.17757958
103478,0.073333934
103480,0.046512082
103484,0.01919095
103494,0.16344465
103513,0.068028234
103515,0.090454414
103516,0.13055223
103525,0.07050878
103541,0.06774233
103544,0.014947219
103562,0.22699432
103570,0.111009136
103572,0.08963133
103574,0.030254474
103575,0.06746914
103591,0.14802723
103594,0.015774667
103609,0.054158963
103613,0.053056274
103614,0.040298544
103615,0.028888505
103624,0.049794856
103625,0.17526272
103628,0.11538843
103629,0.02354432
103647,0.095839635
103648,0.07361911
103651,0.052995294
103658,0.035165783
103668,0.06484787
103669,0.028077828
103676,0.043616273
103682,0.062008448
103683,0.042934768
103689,0.024277471
103725,0.046141274
103733,0.13192032
103744,0.043341137
103762,0.10316166
103771,0.28068906
103773,0.018647168
103783,0.04092539
103784,0.0481215
103808,0.022155104
103812,0.04234843
103813,0.14853509
103814,0.07331464
103818,0.049543187
103824,0.020718718
103828,0.016378794
103830,0.19954357
103840,0.02627258
103842,0.05428781
103847,0.09365388
103848,0.116102874
103851,0.019229345
103854,0.120394334
103857,0.1600955
103861,0.033454824
103862,0.043973546
103865,0.030105427
103870,0.013919418
103876,0.039423555
103891,0.21195301
103908,0.058679078
103914,0.07627568
103918,0.09481102
103940,0.03053904
103963,0.100436926
103966,0.053141724
103971,0.122771814
103980,0.068077214
103984,0.0655195
103985,0.05001034
103998,0.3273755
104019,0.018851316
104026,0.024910608
104035,0.12856781
104044,0.06502719
104045,0.08266348
104047,0.18486312
104051,0.02658798
104058,0.044479206
104063,0.022250213
104066,0.21738902
104087,0.018188369
104089,0.04961971
104095,0.05035939
104098,0.104628235
104104,0.044195443
104110,0.24789701
104120,0.06381158
104122,0.019169098
104131,0.034751784
104132,0.04857004
104135,0.03733255
104136,0.046126377
104149,0.057413578
104150,0.14322127
104156,0.14469126
104165,0.1482192
104175,0.014317287
104179,0.080780745
104184,0.098835
104206,0.034809172
104216,0.2937225
104230,0.07158166
104257,0.049014635
104272,0.03612606
104273,0.12485399
104278,0.0407441
104294,0.05722768
104295,0.045216683
104297,0.05216629
104298,0.08742645
104308,0.026456341
104318,0.028587116
104319,0.065247834
104320,0.13327266
104327,0.07321597
104334,0.075833514
104344,0.04084028
104350,0.033226427
104351,0.13562226
104354,0.024384988
104369,0.06696685
104376,0.045340702
104381,0.0353439
104384,0.07255691
104391,0.037237342
104394,0.026123935
104398,0.16302386
104402,0.013729588
104408,0.057541758
104409,0.024688777
104410,0.2790797
104412,0.05948055
104417,0.09898173
104424,0.1029679
104426,0.023624996
104435,0.053256914
104445,0.033122227
104458,0.024891922
104460,0.040922493
104466,0.03164636
104472,0.066147976
104473,0.076351374
104479,0.02190002
104480,0.020843819
104482,0.0408074
104499,0.02395126
104501,0.021750607
104502,0.021151112
104506,0.05706657
104510,0.011251195
104512,0.07754995
104520,0.16698241
104528,0.027949374
104529,0.024611188
104541,0.043729857
104578,0.02204984
104584,0.053557098
104588,0.07181186
104602,0.15482198
104610,0.023111593
104611,0.16528995
104618,0.09794514
104620,0.04817374
104622,0.028058788
104624,0.042262804
104625,0.09072292
104634,0.09636625
104639,0.078006625
104646,0.014782324
104647,0.06054127
104652,0.022861447
104670,0.04449688
104677,0.016393712
104685,0.07591486
104691,0.023944031
104696,0.06327355
104699,0.017849114
104712,0.050957307
104714,0.019412834
104717,0.11706103
104718,0.03171737
104740,0.052027237
104741,0.024219107
104743,0.010946822
104744,0.027260263
104747,0.08486354
104767,0.06479822
104772,0.15226564
104776,0.16151062
104779,0.023958484
104814,0.02404417
104815,0.04882589
104830,0.050710484
104831,0.09288478
104833,0.04608186
104839,0.035187412
104840,0.040447343
104860,0.12927948
104861,0.03264808
104866,0.04509378
104870,0.028273225
104877,0.0441061
104878,0.020601377
104879,0.02604082
104880,0.11289276
104899,0.022285407
104906,0.03728363
104907,0.095654786
104913,0.057167407
104916,0.12053426
104921,0.048790812
104930,0.046327386
104931,0.23556206
104936,0.032352347
104937,0.027349228
104942,0.04534452
104943,0.089957915
104969,0.13386363
104972,0.14272639
104988,0.06361377
105013,0.021905461
105015,0.019476945
105019,0.038621146
105027,0.08883496
105030,0.14196685
105035,0.2072954
105041,0.018739449
105051,0.15578888
105056,0.04753426
105067,0.3424918
105071,0.03638071
105072,0.019643797
105074,0.09053627
105091,0.075725146
105101,0.04248354
105103,0.04559277
105134,0.03797218
105139,0.019300837
105142,0.15653558
105146,0.04468831
105163,0.05872863
105168,0.08215183
105172,0.030606886
105176,0.22125222
105195,0.0788057
105196,0.16031924
105197,0.01766691
105203,0.07133584
105223,0.09821238
105227,0.086587496
105228,0.017791761
105230,0.17603648
105231,0.1741573
105239,0.048976853
105242,0.12695374
105244,0.04534585
105245,0.059037346
105248,0.019400947
105249,0.04283848
105266,0.13496464
105271,0.20275362
105276,0.041744173
105282,0.027377486
105292,0.07351026
105297,0.03483617
105332,0.05228997
105333,0.027556889
105343,0.048042025
105344,0.035615616
105345,0.13710493
105357,0.054007158
105359,0.09076581
105366,0.061078876
105367,0.05007782
105370,0.02129077
105377,0.06742894
105390,0.050803643
105399,0.016233737
105403,0.1233804
105404,0.066155806
105414,0.020957509
105417,0.041748904
105425,0.094914876
105452,0.15116112
105454,0.06012102
105456,0.056283094
105470,0.036271427
105471,0.0475228
105483,0.07394482
105493,0.16176605
105508,0.109736405
105514,0.10794395
105515,0.030712044
105528,0.14904252
105529,0.019954454
105531,0.026414247
105532,0.051188704
105558,0.03316395
105574,0.016052237
105578,0.024285914
105584,0.27132267
105595,0.028092366
105617,0.11702559
105618,0.05000271
105621,0.03019536
105625,0.05017685
105629,0.060364444
105630,0.017164847
105634,0.040086553
105635,0.023305807
105641,0.09916751
105647,0.056706395
105648,0.038393192
105655,0.029087849
105657,0.042824503
105672,0.09951169
105678,0.09310412
105682,0.062048238
105691,0.047889266
105692,0.04419329
105706,0.02611356
105712,0.054237764
105720,0.040105905
105734,0.016505837
105735,0.020424241
105736,0.11924859
105737,0.025890904
105738,0.11066494
105740,0.11545577
105744,0.04639023
105747,0.04382799
105749,0.12147572
105754,0.0524389
105758,0.037534673
105760,0.031149004
105767,0.15946205
105784,0.050608087
105791,0.024632659
105802,0.09142521
105807,0.14333227
105809,0.045269977
105816,0.051367205
105817,0.024465425
105824,0.0550966
105832,0.05641469
105856,0.056397036
105865,0.037284795
105899,0.14009547
105906,0.036463346
105916,0.04727317
105923,0.03123393
105937,0.101289526
105965,0.045665946
105966,0.11481254
105968,0.04771082
105973,0.04119063
105976,0.15618145
105978,0.13091984
105979,0.027215665
105991,0.06175164
105998,0.1280918
105999,0.01907666
106000,0.14789347
106001,0.041360438
106010,0.14490303
106011,0.014460623
106013,0.15213244
106015,0.017677562
106026,0.030823333
106032,0.028519886
106035,0.12003901
106040,0.026681889
106041,0.15326038
106044,0.02175944
106053,0.14215608
106054,0.014673876
106065,0.12831326
106081,0.049677078
106083,0.16319382
106087,0.027969927
106090,0.05640432
106101,0.031400017
106102,0.025744565
106109,0.07375737
106116,0.100610055
106150,0.013552431
106155,0.10519938
106166,0.050226443
106176,0.12068491
106189,0.06556612
106199,0.109131575
106205,0.09489159
106206,0.108727306
106211,0.024743415
106214,0.0783409
106216,0.11763265
106217,0.04295714
106225,0.03104162
106249,0.04862813
106256,0.04955932
106258,0.05187792
106261,0.05886531
106262,0.13400969
106264,0.026312431
106271,0.040995654
106276,0.01996875
106277,0.07167415
106286,0.09961825
106293,0.025434878
106295,0.08855683
106296,0.029920876
106297,0.084558174
106298,0.043477725
106311,0.03274942
106314,0.07081311
106320,0.034579918
106334,0.06707722
106346,0.06781607
106347,0.03313168
106349,0.050075117
106354,0.13510856
106360,0.029722212
106373,0.09342396
106377,0.057475246
106386,0.12768407
106387,0.04306739
106391,0.048500985
106401,0.23617598
106411,0.116396494
106413,0.2179321
106426,0.14854139
106427,0.15903509
106428,0.045720536
106434,0.06319097
106438,0.026191358
106440,0.04999846
106441,0.023946995
106452,0.07828281
106453,0.0932734
106454,0.06767336
106457,0.07658245
106484,0.03948694
106488,0.06109972
106491,0.17462364
106514,0.11789946
106527,0.084383145
106528,0.038697653
106529,0.017668987
106534,0.15609051
106550,0.1625416
106577,0.18122822
106585,0.11000928
106590,0.023835355
106607,0.039458286
106610,0.12815021
106611,0.041621566
106612,0.08126463
106624,0.07237262
106631,0.014737356
106647,0.13831724
106660,0.16360477
106674,0.035834346
106687,0.01787405
106712,0.0756297
106713,0.058871225
106717,0.07530604
106720,0.083562836
106721,0.091279216
106724,0.06516129
106735,0.06827323
106739,0.065170296
106740,0.08976955
106754,0.06785297
106760,0.20480993
106761,0.03934243
106784,0.100110024
106787,0.07450243
106797,0.017316997
106798,0.06655728
106802,0.07465599
106803,0.038587593
106804,0.18753952
106805,0.014642856
106810,0.09298035
106812,0.16223937
106813,0.07119309
106817,0.06472361
106822,0.05796698
106823,0.051299773
106827,0.022311604
106841,0.058215663
106851,0.17140168
106852,0.064439066
106853,0.12472155
106854,0.41084206
106861,0.04034079
106873,0.05161055
106877,0.03682118
106878,0.013371803
106881,0.09062097
106900,0.020060316
106906,0.04017354
106907,0.081862316
106914,0.12463139
106916,0.0837938
106924,0.026079802
106931,0.03479162
106936,0.07208481
106937,0.12816705
106938,0.018742975
106939,0.07155156
106943,0.045983694
106944,0.122739404
106967,0.091776736
106980,0.021181293
106986,0.10620195
106987,0.024494968
106990,0.016857237
107013,0.014692999
107023,0.04575652
107033,0.048770368
107037,0.036769077
107048,0.027051697
107071,0.0399343
107081,0.016235154
107113,0.061591264
107130,0.050559416
107131,0.02810548
107145,0.09506286
107156,0.04820695
107219,0.07322018
107222,0.20678227
107223,0.20475623
107232,0.1686992
107245,0.06985019
107246,0.033445865
107247,0.023539705
107256,0.014459637
107259,0.033376876
107260,0.039813966
107279,0.17250812
107280,0.05473233
107281,0.02670865
107285,0.069683634
107329,0.019718911
107337,0.17219618
107349,0.07743334
107350,0.03573871
107351,0.02089014
107359,0.15262164
107391,0.109682865
107394,0.04678997
107395,0.042969905
107406,0.08039365
107416,0.1282565
107417,0.02047324
107418,0.07783707
107419,0.044120595
107444,0.020396233
107445,0.023915313
107446,0.1298913
107460,0.17071794
107470,0.06134025
107475,0.034269027
107520,0.018148368
107526,0.10287512
107527,0.03800793
107530,0.019374888
107532,0.070560895
107534,0.059602294
107535,0.029883781
107554,0.11019247
107556,0.017586602
107559,0.13006406
107561,0.024448916
107564,0.06770542
107566,0.04391699
107571,0.050762594
107590,0.19083954
107602,0.10018647
107625,0.094942965
107626,0.22879039
107635,0.021676043
107636,0.06719869
107645,0.022652572
107652,0.15608115
107655,0.036755044
107668,0.053456098
107670,0.05791379
107677,0.019832332
107680,0.13543099
107683,0.13459212
107684,0.024525186
107691,0.07000564
107692,0.05882572
107703,0.033705812
107709,0.034377962
107710,0.0863715
107721,0.105288155
107725,0.13513869
107727,0.05617661
107739,0.022555646
107740,0.06294604
107741,0.044050258
107747,0.03435073
107765,0.1617619
107768,0.017949939
107775,0.08019712
107782,0.18393257
107790,0.03572877
107801,0.027571687
107807,0.017099056
107811,0.051429816
107817,0.17093498
107826,0.052729465
107838,0.09160122
107839,0.027083429
107843,0.113180436
107847,0.12010384
107849,0.09114392
107850,0.0828843
107867,0.07413122
107871,0.1412214
107908,0.03784459
107913,0.09625249
107927,0.021093436
107931,0.044378452
107955,0.021671826
107962,0.08063629
107977,0.059866603
107978,0.064630754
107993,0.023653435
108010,0.056270447
108016,0.031356234
108018,0.21961243
108027,0.18215574
108045,0.22447544
108069,0.13917477
108082,0.029350169
108089,0.06715858
108092,0.10231478
108106,0.023217987
108112,0.051787905
108120,0.13380891
108122,0.32461616
108135,0.039812926
108170,0.010320118
108171,0.05021876
108177,0.015509761
108180,0.09147681
108183,0.052872006
108184,0.014335211
108185,0.028846022
108192,0.07178437
108195,0.15196376
108196,0.10190202
108218,0.026389921
108219,0.09586226
108243,0.09749726
108249,0.016892029
108251,0.02116273
108274,0.03924703
108280,0.26941174
108289,0.05012193
108292,0.040839262
108295,0.054878954
108327,0.043360863
108332,0.042300913
108346,0.03774675
108349,0.14514257
108353,0.046262626
108362,0.053072426
108363,0.035622936
108377,0.16779384
108378,0.077607505
108381,0.02257533
108383,0.13722241
108390,0.054113705
108407,0.0206211
108408,0.07712807
108411,0.044976488
108412,0.047642633
108419,0.041802924
108436,0.18244539
108437,0.15411654
108438,0.19790593
108441,0.054616917
108448,0.02658822
108449,0.06912027
108466,0.018204374
108467,0.07713399
108473,0.036752068
108474,0.08695197
108476,0.028271195
108479,0.019727357
108486,0.021297561
108493,0.017588587
108501,0.032192133
108506,0.15410665
108510,0.057641037
108511,0.01858441
108514,0.14838469
108517,0.0424971
108519,0.04257198
108522,0.028108481
108548,0.08975464
108554,0.048092328
108555,0.14228128
108559,0.07092977
108562,0.05058642
108571,0.07963479
108572,0.09025689
108579,0.036567394
108583,0.040532265
108584,0.021162448
108592,0.03093441
108602,0.016348347
108609,0.025672782
108613,0.12646404
108616,0.092749916
108618,0.10361328
108620,0.026564967
108643,0.035000853
108649,0.019622214
108654,0.09314674
108655,0.024585161
108656,0.026791366
108667,0.06552624
108668,0.106437966
108682,0.06913861
108690,0.055291716
108691,0.046159424
108692,0.07478459
108695,0.03786952
108699,0.10053772
108710,0.16698691
108718,0.1813722
108739,0.19599767
108740,0.019229775
108741,0.015652448
108742,0.021111691
108763,0.034318734
108767,0.08843714
108769,0.14993897
108779,0.16246094
108788,0.041699637
108801,0.03956161
108802,0.05309595
108810,0.046418894
108811,0.025126876
108813,0.01501283
108814,0.2275306
108825,0.033163134
108826,0.063783355
108830,0.062200926
108834,0.08481424
108852,0.031347957
108887,0.13710214
108901,0.101443045
108908,0.02073833
108910,0.054132894
108920,0.029635113
108922,0.041907046
108929,0.17587559
108930,0.025578594
108937,0.0677656
108938,0.019661132
108943,0.10471915
108948,0.03800382
108953,0.041617684
108956,0.113623835
108965,0.015878858
108985,0.14542662
108986,0.086485334
108987,0.03663306
108990,0.028211012
108991,0.029682115
108993,0.16874227
109000,0.22775613
109001,0.09008977
109012,0.21901768
109014,0.07232534
109015,0.092470266
109021,0.070049755
109037,0.06718412
109042,0.17830157
109044,0.047843672
109046,0.27893493
109064,0.012660448
109084,0.08881611
109086,0.026027309
109092,0.011240336
109093,0.07353495
109100,0.19671391
109101,0.022428777
109110,0.04422834
109114,0.16017847
109126,0.113414764
109152,0.01970551
109162,0.060697444
109167,0.04159539
109168,0.12470518
109169,0.025860902
109179,0.07866046
109184,0.07559522
109191,0.08372467
109192,0.03834094
109193,0.0142288115
109196,0.10717872
109206,0.037353817
109210,0.017024925
109244,0.08892547
109249,0.025436727
109273,0.035316467
109276,0.14646581
109281,0.055704083
109287,0.06372418
109297,0.07050836
109298,0.09331992
109306,0.034937292
109309,0.085806035
109321,0.1819432
109328,0.14975621
109336,0.040329102
109342,0.051829435
109346,0.027622014
109347,0.05672298
109348,0.12832756
109362,0.1004187
109363,0.03968768
109367,0.038335823
109370,0.013798616
109393,0.096798345
109405,0.04160868
109413,0.15776913
109414,0.27106762
109421,0.05734094
109427,0.049992867
109428,0.06609447
109429,0.16377154
109437,0.035164725
109443,0.060198694
109461,0.057151508
109468,0.08619369
109469,0.053456925
109471,0.07891124
109479,0.0661922
109484,0.021439392
109501,0.0702115
109505,0.072613314
109535,0.031828262
109539,0.022076389
109544,0.04884919
109545,0.014836743
109551,0.08160422
109553,0.046472248
109555,0.026828004
109561,0.04441885
109580,0.030237488
109583,0.22108378
109593,0.1558212
109604,0.07182165
109620,0.08613624
109635,0.048483208
109637,0.1086268
109638,0.16078725
109642,0.16138065
109649,0.028589036
109652,0.07802534
109656,0.07256911
109663,0.0362252
109696,0.10663489
109700,0.10644564
109709,0.103838354
109735,0.024750752
109740,0.028889615
109741,0.05060495
109749,0.07028822
109764,0.020770896
109771,0.1146834
109772,0.023069816
109773,0.10671447
109798,0.07322688
109802,0.15947145
109804,0.030213568
109813,0.04213418
109818,0.088267416
109848,0.05133773
109850,0.02616129
109851,0.040218852
109855,0.022976097
109871,0.19585031
109877,0.067630835
109883,0.012279155
109886,0.017523969
109905,0.054832995
109936,0.14834613
109950,0.08616779
109958,0.08701713
109959,0.08068717
109969,0.04427862
109971,0.05528904
109984,0.016593566
109985,0.18063809
109988,0.05620383
109992,0.1157542
110005,0.058801316
110009,0.05823831
110011,0.26255402
110014,0.039985307
110026,0.056707446
110042,0.047648486
110058,0.020022767
110069,0.054281592
110080,0.018597104
110087,0.035792287
110091,0.09125266
110094,0.03863935
110098,0.16195497
110105,0.04981786
110117,0.045366712
110136,0.12953345
110138,0.16887425
110149,0.14953248
110164,0.092237875
110202,0.0731113
110212,0.012830463
110226,0.015349075
110236,0.033733856
110249,0.017201407
110257,0.04475471
110258,0.021268796
110277,0.023232613
110282,0.03085644
110284,0.042477593
110286,0.056649774
110289,0.025211927
110304,0.016953541
110319,0.063103385
110324,0.07794522
110326,0.018144181
110335,0.026879419
110337,0.07059105
110338,0.045058712
110343,0.14037782
110345,0.03449148
110347,0.093408726
110355,0.015832739
110359,0.048429035
110360,0.06344679
110364,0.06031602
110371,0.15694392
110372,0.03479053
110376,0.08358417
110379,0.26143372
110380,0.049020525
110393,0.09689713
110401,0.17589277
110406,0.02724474
110411,0.051877566
110416,0.023419786
110420,0.05731712
110443,0.024736099
110465,0.03838643
110468,0.03826178
110469,0.08537395
110471,0.18325369
110487,0.18043181
110491,0.13289233
110504,0.095959805
110547,0.049192216
110550,0.042838573
110559,0.12616211
110578,0.06267581
110582,0.04503307
110590,0.042688336
110598,0.041116424
110601,0.23602809
110602,0.050335873
110604,0.024087567
110625,0.15495175
110626,0.16871065
110636,0.29141042
110637,0.0640094
110638,0.06808264
110646,0.028660506
110648,0.03561092
110652,0.04502129
110681,0.050781827
110682,0.09517737
110687,0.112591006
110691,0.03637131
110694,0.0871668
110695,0.024213547
110696,0.14703722
110708,0.0415237
110710,0.018114896
110717,0.07461696
110730,0.052820377
110740,0.028638816
110742,0.03284134
110747,0.0365274
110761,0.03963218
110766,0.02282027
110769,0.022070395
110774,0.09169056
110803,0.048559632
110805,0.0144128995
110809,0.16056427
110827,0.0392879
110832,0.059496116
110839,0.062907055
110859,0.1023226
110861,0.026725613
110863,0.09728221
110865,0.17818895
110881,0.06722391
110889,0.06292011
110891,0.028295519
110894,0.024484472
110895,0.058998775
110907,0.15012872
110914,0.08501414
110933,0.020258704
110934,0.0175295
110937,0.07011675
110953,0.01855383
110954,0.05829051
110958,0.23932147
110970,0.049654115
110974,0.09400383
110977,0.04303177
110989,0.03377002
110993,0.19913483
110994,0.1555652
111018,0.014874595
111019,0.050440714
111030,0.043409675
111032,0.098583415
111041,0.035552476
111045,0.05528565
111048,0.020780666
111052,0.06157888
111070,0.16254143
111084,0.12663132
111091,0.07271113
111104,0.0125602465
111108,0.04283097
