SK_ID_CURR,TARGET
102444,0.05282669
102445,0.17684944
102448,0.04019261
102449,0.07370755
102450,0.18475479
102456,0.07092423
102458,0.047126375
102459,0.042196807
102465,0.027231408
102470,0.13260563
102471,0.116763666
102475,0.057429932
102476,0.08782634
102506,0.038460407
102509,0.0485662
102519,0.04582222
102522,0.046902604
102545,0.031248242
102549,0.0557811
102562,0.020360213
102563,0.018661445
102568,0.07450274
102582,0.16825159
102592,0.0310929
102597,0.10814383
102605,0.110023245
102614,0.044903312
102617,0.071091995
102634,0.08502672
102652,0.02313283
102655,0.011410144
102671,0.1234119
102694,0.08706375
102701,0.072132885
102703,0.029066518
102704,0.037892558
102713,0.029540794
102720,0.09587619
102731,0.028575022
102733,0.07681478
102749,0.05141038
102755,0.04646756
102763,0.051708292
102770,0.057395943
102772,0.058870777
102799,0.15792367
102838,0.047969133
102854,0.04409364
102862,0.04377755
102863,0.048733596
102867,0.033245623
102868,0.022441033
102878,0.07277498
102887,0.05640136
102898,0.11085848
102904,0.06928091
102912,0.050452914
102919,0.036094658
102927,0.14118169
102932,0.09086861
102933,0.08503936
102935,0.042264793
102958,0.077918865
102969,0.113604896
102971,0.027969744
102975,0.09881933
102979,0.045482893
102982,0.024667105
102987,0.09041826
102989,0.05425197
102995,0.031636797
102996,0.03133398
103000,0.04714417
103001,0.045181826
103004,0.03950902
103010,0.03798784
103025,0.089360155
103029,0.05812013
103046,0.13606003
103056,0.05022364
103062,0.05988572
103078,0.031189863
103083,0.042718492
103092,0.06410546
103096,0.09078765
103097,0.115997255
103102,0.23567739
103112,0.0428886
103132,0.04767196
103144,0.10271338
103145,0.16175094
103146,0.023280505
103147,0.066518895
103158,0.04034232
103171,0.104055345
103173,0.031437036
103184,0.08274677
103195,0.09928775
103196,0.04269625
103206,0.0482551
103230,0.08457239
103231,0.119915925
103232,0.048818305
103239,0.05471617
103240,0.06752018
103243,0.03538025
103252,0.115875944
103258,0.039662134
103259,0.10748474
103279,0.062431566
103280,0.0152415065
103286,0.0404092
103287,0.08967688
103290,0.03292535
103298,0.039983936
103315,0.01316195
103319,0.052205604
103334,0.116192244
103336,0.12568398
103345,0.0755181
103368,0.026339732
103371,0.13681377
103377,0.03759741
103398,0.037715804
103404,0.058130603
103408,0.13580595
103410,0.097374216
103418,0.02780253
103420,0.20130762
103432,0.1067005
103433,0.042953532
103436,0.033215247
103440,0.043402568
103453,0.07476112
103459,0.048958857
103460,0.037001017
103461,0.044797216
103462,0.051906846
103473,0.10134537
103474,0.033107325
103475,0.16324967
103478,0.11003207
103480,0.036908656
103484,0.057622533
103494,0.12331788
103513,0.16033584
103515,0.09522042
103516,0.2395418
103525,0.096963346
103541,0.20935436
103544,0.03920172
103562,0.11351635
103570,0.26706508
103572,0.18575408
103574,0.047341954
103575,0.04685868
103591,0.05031475
103594,0.059927154
103609,0.045415208
103613,0.0266605
103614,0.021578487
103615,0.028665401
103624,0.07809014
103625,0.124257445
103628,0.121965535
103629,0.038427506
103647,0.044888314
103648,0.054197665
103651,0.039536696
103658,0.020742048
103668,0.050292082
103669,0.04902906
103676,0.045890633
103682,0.0736578
103683,0.049535375
103689,0.06865267
103725,0.050371286
103733,0.055287395
103744,0.01969098
103762,0.09398874
103771,0.15208952
103773,0.013726341
103783,0.05122803
103784,0.04808031
103808,0.028010573
103812,0.070978135
103813,0.16516948
103814,0.12187927
103818,0.11160836
103824,0.02599209
103828,0.03885073
103830,0.1240116
103840,0.02793594
103842,0.085250415
103847,0.052818254
103848,0.059074104
103851,0.019872935
103854,0.1285603
103857,0.12584534
103861,0.041878853
103862,0.060286943
103865,0.046202008
103870,0.025821991
103876,0.056553405
103891,0.26935992
103908,0.15455379
103914,0.058601037
103918,0.046146125
103940,0.030101376
103963,0.079746634
103966,0.040026575
103971,0.2141915
103980,0.15019433
103984,0.05176603
103985,0.08770281
103998,0.14824097
104019,0.028893845
104026,0.05128244
104035,0.12753566
104044,0.08040493
104045,0.0488329
104047,0.07694224
104051,0.049437188
104058,0.02813381
104063,0.03577039
104066,0.10240234
104087,0.025982326
104089,0.04135262
104095,0.037266277
104098,0.04761844
104104,0.03410102
104110,0.17053787
104120,0.04184353
104122,0.027071696
104131,0.022564963
104132,0.055303637
104135,0.041603204
104136,0.046582926
104149,0.030334467
104150,0.06912925
104156,0.08023655
104165,0.05175215
104175,0.036369845
104179,0.10837311
104184,0.06532298
104206,0.03227535
104216,0.1322265
104230,0.088493176
104257,0.029754259
104272,0.03576065
104273,0.09054659
104278,0.065813296
104294,0.090317465
104295,0.07751439
104297,0.075667664
104298,0.10604993
104308,0.03866108
104318,0.03413818
104319,0.07311929
104320,0.11255946
104327,0.18615672
104334,0.11363369
104344,0.066256985
104350,0.05411379
104351,0.25798157
104354,0.027305003
104369,0.07904501
104376,0.11055267
104381,0.036225006
104384,0.03302803
104391,0.04341528
104394,0.03979803
104398,0.16751178
104402,0.019720512
104408,0.050223324
104409,0.045753494
104410,0.1631552
104412,0.03509314
104417,0.12315351
104424,0.1171509
104426,0.07754165
104435,0.062294252
104445,0.029692862
104458,0.034794852
104460,0.053820826
104466,0.042264793
104472,0.10908886
104473,0.07601905
104479,0.033178326
104480,0.038189255
104482,0.13153988
104499,0.02285274
104501,0.03770947
104502,0.029664457
104506,0.12968618
104510,0.020832056
104512,0.06963393
104520,0.12940206
104528,0.045765694
104529,0.03412746
104541,0.06820938
104578,0.04408247
104584,0.042239282
104588,0.0751765
104602,0.1745978
104610,0.03499573
104611,0.14274517
104618,0.053063203
104620,0.060017332
104622,0.042865958
104624,0.030712534
104625,0.12727588
104634,0.107240036
104639,0.06060293
104646,0.029648678
104647,0.09387377
104652,0.034746442
104670,0.0713326
104677,0.029560547
104685,0.058185924
104691,0.0352249
104696,0.092251875
104699,0.031726953
104712,0.09320573
104714,0.043491825
104717,0.07560323
104718,0.04025366
104740,0.07753977
104741,0.037678163
104743,0.0143153295
104744,0.027642598
104747,0.05651769
104767,0.034504853
104772,0.23698382
104776,0.22175466
104779,0.026508847
104814,0.03761718
104815,0.045760196
104830,0.11652121
104831,0.11129701
104833,0.03646668
104839,0.026720157
104840,0.04261186
104860,0.057029024
104861,0.023291424
104866,0.05863187
104870,0.019471873
104877,0.06437281
104878,0.02220217
104879,0.028126804
104880,0.045061737
104899,0.13204159
104906,0.027451793
104907,0.10670936
104913,0.1252252
104916,0.05407041
104921,0.042946596
104930,0.07072458
104931,0.19354294
104936,0.035897013
104937,0.04402727
104942,0.030669853
104943,0.046719383
104969,0.08382236
104972,0.15824366
104988,0.05049439
105013,0.04043812
105015,0.025248433
105019,0.051556706
105027,0.048858933
105030,0.17585763
105035,0.14583133
105041,0.020441286
105051,0.16216835
105056,0.0490395
105067,0.2811104
105071,0.057018586
105072,0.053345148
105074,0.109764144
105091,0.11749277
105101,0.03323885
105103,0.03204684
105134,0.059543524
105139,0.031298123
105142,0.14592347
105146,0.05877582
105163,0.05990039
105168,0.10247174
105172,0.024070954
105176,0.18162334
105195,0.06179375
105196,0.15198748
105197,0.019237034
105203,0.025722912
105223,0.04180409
105227,0.12619269
105228,0.035759207
105230,0.15522245
105231,0.13982154
105239,0.054651123
105242,0.15051459
105244,0.061666287
105245,0.09170825
105248,0.034901086
105249,0.053982057
105266,0.28249222
105271,0.15242207
105276,0.061475236
105282,0.0456096
105292,0.093100734
105297,0.016866723
105332,0.042509753
105333,0.041475173
105343,0.03942369
105344,0.018672412
105345,0.0945974
105357,0.039737813
105359,0.07176752
105366,0.08361301
105367,0.06668781
105370,0.022547165
105377,0.06300091
105390,0.10250497
105399,0.03190471
105403,0.031444717
105404,0.15690829
105414,0.032196086
105417,0.029796451
105425,0.116134904
105452,0.054465093
105454,0.08979885
105456,0.07275673
105470,0.030131334
105471,0.03943486
105483,0.09426921
105493,0.08078951
105508,0.09807279
105514,0.05115203
105515,0.020643616
105528,0.20149077
105529,0.035829727
105531,0.05644068
105532,0.029486593
105558,0.028246863
105574,0.02185865
105578,0.019012317
105584,0.11089001
105595,0.07277599
105617,0.12888868
105618,0.045800656
105621,0.035070196
105625,0.07773083
105629,0.060541037
105630,0.021284888
105634,0.028241629
105635,0.025090568
105641,0.08650783
105647,0.07028612
105648,0.05396514
105655,0.025882185
105657,0.045333765
105672,0.1360325
105678,0.09249442
105682,0.16571154
105691,0.06724189
105692,0.028961983
105706,0.068699636
105712,0.06100407
105720,0.052954625
105734,0.021758009
105735,0.04941126
105736,0.05787767
105737,0.022013552
105738,0.092496514
105740,0.09362183
105744,0.044216946
105747,0.055361077
105749,0.15990295
105754,0.04902558
105758,0.031492658
105760,0.07073431
105767,0.058700155
105784,0.076975495
105791,0.029843712
105802,0.085682586
105807,0.18449165
105809,0.0650585
105816,0.052731596
105817,0.04804532
105824,0.10489318
105832,0.08782745
105856,0.07748677
105865,0.038805343
105899,0.08349963
105906,0.025587771
105916,0.06141682
105923,0.04689372
105937,0.077917375
105965,0.029155528
105966,0.07933889
105968,0.11170034
105973,0.05924394
105976,0.2748941
105978,0.08384437
105979,0.029406605
105991,0.120379806
105998,0.06684928
105999,0.036729526
106000,0.14065237
106001,0.07361892
106010,0.07406426
106011,0.026299492
106013,0.15299559
106015,0.08010716
106026,0.04927679
106032,0.04806059
106035,0.1371246
106040,0.061571144
106041,0.12528056
106044,0.019773908
106053,0.123525515
106054,0.039121754
106065,0.092908286
106081,0.05325331
106083,0.056511283
106087,0.042782515
106090,0.071724884
106101,0.017888673
106102,0.029472321
106109,0.08507451
106116,0.07360822
106150,0.01838735
106155,0.1778812
106166,0.048389994
106176,0.19392498
106189,0.045970183
106199,0.09317708
106205,0.11951868
106206,0.08037792
106211,0.03081429
106214,0.04638675
106216,0.06935905
106217,0.043749705
106225,0.08782583
106249,0.05070183
106256,0.08903415
106258,0.057139207
106261,0.05060841
106262,0.17242172
106264,0.030918567
106271,0.053845722
106276,0.052728906
106277,0.08057074
106286,0.11439212
106293,0.063831165
106295,0.12937318
106296,0.057036288
106297,0.13461775
106298,0.04489412
106311,0.027210051
106314,0.08361624
106320,0.047934562
106334,0.04778699
106346,0.07296464
106347,0.029524747
106349,0.032945275
106354,0.06578082
106360,0.035013087
106373,0.057672072
106377,0.059083786
106386,0.20860754
106387,0.047248706
106391,0.037728038
106401,0.28217477
106411,0.09429474
106413,0.07988941
106426,0.036316782
106427,0.058796342
106428,0.052471627
106434,0.13031553
106438,0.038704623
106440,0.07719367
106441,0.065037295
106452,0.11347623
106453,0.07589453
106454,0.09360423
106457,0.061318357
106484,0.045592997
106488,0.105536684
106491,0.06180853
106514,0.06030329
106527,0.04344573
106528,0.039842818
106529,0.0101488
106534,0.09492479
106550,0.085923746
106577,0.12099879
106585,0.10028867
106590,0.030132756
106607,0.03305985
106610,0.055130046
106611,0.10750764
106612,0.06037415
106624,0.05935497
106631,0.021317206
106647,0.18004464
106660,0.12195353
106674,0.056523528
106687,0.027393652
106712,0.14339189
106713,0.054092854
106717,0.07768842
106720,0.10533238
106721,0.10623056
106724,0.0547217
106735,0.045316372
106739,0.070360824
106740,0.09070896
106754,0.03930637
106760,0.13863073
106761,0.052210487
106784,0.126866
106787,0.056608047
106797,0.02155364
106798,0.058579966
106802,0.20231734
106803,0.050638247
106804,0.1280287
106805,0.023450807
106810,0.118347555
106812,0.07743515
106813,0.03996449
106817,0.05432845
106822,0.03942434
106823,0.052105352
106827,0.04389843
106841,0.041565545
106851,0.13092624
106852,0.056384962
106853,0.26658067
106854,0.20396173
106861,0.04002359
106873,0.11597809
106877,0.034686558
106878,0.020917265
106881,0.055045567
106900,0.039659277
106906,0.044586424
106907,0.05805044
106914,0.03902267
106916,0.07716695
106924,0.0365348
106931,0.043540977
106936,0.04457777
106937,0.12780352
106938,0.030626116
106939,0.05980365
106943,0.032826245
106944,0.121201165
106967,0.07716347
106980,0.055864386
106986,0.082953274
106987,0.026169827
106990,0.020136794
107013,0.019644266
107023,0.046973508
107033,0.07713572
107037,0.09887321
107048,0.05256585
107071,0.026183184
107081,0.019430287
107113,0.15504059
107130,0.12206913
107131,0.060979754
107145,0.11763267
107156,0.09484661
107219,0.07344209
107222,0.16895345
107223,0.2558386
107232,0.14188324
107245,0.12582368
107246,0.038018487
107247,0.06138833
107256,0.013059453
107259,0.028847052
107260,0.0370177
107279,0.074835256
107280,0.052149743
107281,0.031447176
107285,0.03122765
107329,0.033105586
107337,0.098777175
107349,0.052544415
107350,0.025946628
107351,0.032744646
107359,0.16161796
107391,0.11835078
107394,0.03914721
107395,0.019539138
107406,0.068375155
107416,0.06569599
107417,0.0651406
107418,0.049715564
107419,0.04702698
107444,0.03902565
107445,0.07175672
107446,0.07135595
107460,0.16872028
107470,0.07157748
107475,0.09687344
107520,0.025924066
107526,0.06386085
107527,0.03418256
107530,0.015134807
107532,0.17687069
107534,0.041146625
107535,0.034371365
107554,0.11993537
107556,0.03002277
107559,0.11429165
107561,0.01796339
107564,0.085966244
107566,0.034908637
107571,0.04457701
107590,0.05857892
107602,0.08259127
107625,0.07616205
107626,0.18702722
107635,0.02974688
107636,0.051508676
107645,0.052144248
107652,0.09041352
107655,0.036061518
107668,0.038476642
107670,0.06520156
107677,0.014312395
107680,0.11054245
107683,0.13358043
107684,0.03382533
107691,0.10903991
107692,0.053399634
107703,0.043330465
107709,0.027532341
107710,0.085529715
107721,0.23240288
107725,0.06903365
107727,0.04547926
107739,0.025071565
107740,0.057754014
107741,0.03770452
107747,0.02618479
107765,0.24054587
107768,0.029509695
107775,0.071490936
107782,0.14233077
107790,0.047536418
107801,0.050744593
107807,0.029571902
107811,0.06909206
107817,0.096709564
107826,0.050713032
107838,0.06335938
107839,0.0350054
107843,0.050382677
107847,0.101045236
107849,0.19172604
107850,0.110440254
107867,0.07364198
107871,0.0636162
107908,0.028187176
107913,0.10909977
107927,0.04855774
107931,0.054238375
107955,0.02147479
107962,0.08998546
107977,0.07047991
107978,0.046078064
107993,0.039984275
108010,0.13963614
108016,0.029317135
108018,0.0769628
108027,0.13404466
108045,0.060048383
108069,0.25827438
108082,0.056416124
108089,0.05792359
108092,0.03692914
108106,0.040089194
108112,0.0481132
108120,0.10053431
108122,0.35484877
108135,0.07002991
108170,0.039997235
108171,0.046554226
108177,0.023309179
108180,0.0698798
108183,0.037645724
108184,0.043938097
108185,0.053373605
108192,0.06762484
108195,0.05300327
108196,0.08436955
108218,0.026842635
108219,0.07085521
108243,0.13395795
108249,0.034423113
108251,0.023349628
108274,0.042610247
108280,0.22213922
108289,0.08137939
108292,0.04528885
108295,0.044231396
108327,0.029550254
108332,0.1219235
108346,0.044500437
108349,0.112057015
108353,0.06427651
108362,0.0728169
108363,0.05549373
108377,0.14245552
108378,0.18982847
108381,0.024476852
108383,0.079868294
108390,0.12735246
108407,0.03388721
108408,0.040633004
108411,0.040057387
108412,0.050233364
108419,0.07639517
108436,0.12460358
108437,0.27824396
108438,0.07171296
108441,0.036650337
108448,0.03663359
108449,0.040814016
108466,0.022892006
108467,0.10021661
108473,0.054614574
108474,0.040941723
108476,0.04566694
108479,0.03978951
108486,0.028494656
108493,0.023808971
108501,0.05377893
108506,0.09789885
108510,0.07363006
108511,0.062621266
108514,0.047291797
108517,0.058583625
108519,0.050110932
108522,0.023103563
108548,0.049086142
108554,0.058289845
108555,0.147503
108559,0.034230996
108562,0.038866233
108571,0.08577298
108572,0.034167334
108579,0.050631054
108583,0.03637914
108584,0.037264857
108592,0.041207056
108602,0.022359101
108609,0.039153066
108613,0.060758814
108616,0.11469361
108618,0.048450403
108620,0.040435825
108643,0.048850223
108649,0.03701567
108654,0.13406871
108655,0.033906452
108656,0.034905367
108667,0.059986856
108668,0.119546436
108682,0.0787005
108690,0.046690945
108691,0.07780267
108692,0.09722079
108695,0.0537787
108699,0.055125687
108710,0.0657628
108718,0.11529576
108739,0.14255765
108740,0.020031977
108741,0.015277885
108742,0.054423667
108763,0.02422787
108767,0.13405973
108769,0.08606761
108779,0.12931864
108788,0.04362753
108801,0.051576193
108802,0.04960907
108810,0.08188348
108811,0.04663308
108813,0.05209917
108814,0.12690791
108825,0.053111874
108826,0.11380045
108830,0.068500794
108834,0.10571175
108852,0.054086596
108887,0.073178045
108901,0.101611204
108908,0.022053592
108910,0.050678164
108920,0.028410658
108922,0.088371545
108929,0.06935628
108930,0.082668915
108937,0.0458148
108938,0.035075933
108943,0.080212794
108948,0.035386723
108953,0.048327263
108956,0.048182696
108965,0.030879023
108985,0.118292935
108986,0.049849965
108987,0.031377517
108990,0.02422224
108991,0.07302742
108993,0.26881915
109000,0.059710264
109001,0.14788918
109012,0.2475648
109014,0.056929022
109015,0.14059344
109021,0.03617067
109037,0.040351238
109042,0.2387077
109044,0.038806517
109046,0.3068262
109064,0.013166744
109084,0.093691915
109086,0.05181833
109092,0.020612616
109093,0.06676982
109100,0.045775
109101,0.020545319
109110,0.045305036
109114,0.15004005
109126,0.061427657
109152,0.032709412
109162,0.070090964
109167,0.033579785
109168,0.07557726
109169,0.029501222
109179,0.04657706
109184,0.07919523
109191,0.124501966
109192,0.041425288
109193,0.028282752
109196,0.10312425
109206,0.03847069
109210,0.022640178
109244,0.051604073
109249,0.055548586
109273,0.044926006
109276,0.1377515
109281,0.05174695
109287,0.029994842
109297,0.15263462
109298,0.058779653
109306,0.030441394
109309,0.048616722
109321,0.14273535
109328,0.23054972
109336,0.03729361
109342,0.047845352
109346,0.02581666
109347,0.057913665
109348,0.11023308
109362,0.10739745
109363,0.015309028
109367,0.024773438
109370,0.022906933
109393,0.09314195
109405,0.05062657
109413,0.04116276
109414,0.25855416
109421,0.07533928
109427,0.045395833
109428,0.042125344
109429,0.1060788
109437,0.028055852
109443,0.04457168
109461,0.067844205
109468,0.052548107
109469,0.046875723
109471,0.043717775
109479,0.037307426
109484,0.03511577
109501,0.059853945
109505,0.06654541
109535,0.046133284
109539,0.027263649
109544,0.04926157
109545,0.025076086
109551,0.13538465
109553,0.026796153
109555,0.06333583
109561,0.052647725
109580,0.022341756
109583,0.16102977
109593,0.077077
109604,0.17437714
109620,0.1108372
109635,0.03685517
109637,0.16961734
109638,0.17903128
109642,0.057238817
109649,0.028568735
109652,0.16272072
109656,0.049278904
109663,0.054276317
109696,0.1428694
109700,0.106849216
109709,0.062119372
109735,0.043634754
109740,0.047968097
109741,0.17679614
109749,0.089149505
109764,0.016273819
109771,0.073475
109772,0.02070722
109773,0.092059955
109798,0.030543422
109802,0.15636878
109804,0.057572372
109813,0.040417135
109818,0.066301234
109848,0.049502
109850,0.03826828
109851,0.037842255
109855,0.023362376
109871,0.12342387
109877,0.078163795
109883,0.026697762
109886,0.025186608
109905,0.06541623
109936,0.27966845
109950,0.1334977
109958,0.10402387
109959,0.053372614
109969,0.043902066
109971,0.039703447
109984,0.020971905
109985,0.18950173
109988,0.047694292
109992,0.12986404
110005,0.09712564
110009,0.049528122
110011,0.10787673
110014,0.068863474
110026,0.030108843
110042,0.042656247
110058,0.02238376
110069,0.05705441
110080,0.033378817
110087,0.054296773
110091,0.058673877
110094,0.0527467
110098,0.14279021
110105,0.07578955
110117,0.05304716
110136,0.1606723
110138,0.32889363
110149,0.113126114
110164,0.16731976
110202,0.07639167
110212,0.024470285
110226,0.011657548
110236,0.04585655
110249,0.021587428
110257,0.03440322
110258,0.038812146
110277,0.023444101
110282,0.026867384
110284,0.049806092
110286,0.04228406
110289,0.031636935
110304,0.030386968
110319,0.07148559
110324,0.058839295
110326,0.068836786
110335,0.10699419
110337,0.052322984
110338,0.060637686
110343,0.06345753
110345,0.044678763
110347,0.12837636
110355,0.018067813
110359,0.030659357
110360,0.08336422
110364,0.11158145
110371,0.13452783
110372,0.040796474
110376,0.057248868
110379,0.12675004
110380,0.06062019
110393,0.08018703
110401,0.118913725
110406,0.028020153
110411,0.04507486
110416,0.02577405
110420,0.045487497
110443,0.043742005
110465,0.034908973
110468,0.09577292
110469,0.039844777
110471,0.18418379
110487,0.09794767
110491,0.17078547
110504,0.12463683
110547,0.038970713
110550,0.033777755
110559,0.089827806
110578,0.05514188
110582,0.14594014
110590,0.04373935
110598,0.050722327
110601,0.24194169
110602,0.046753097
110604,0.038035687
110625,0.060559634
110626,0.18253215
110636,0.053142328
110637,0.07059438
110638,0.046058577
110646,0.02778469
110648,0.05136025
110652,0.104982264
110681,0.03348393
110682,0.042354967
110687,0.10610573
110691,0.016640514
110694,0.046293605
110695,0.04208418
110696,0.0884674
110708,0.038508568
110710,0.055861257
110717,0.045512527
110730,0.051729318
110740,0.07857656
110742,0.03131957
110747,0.03841728
110761,0.12370942
110766,0.12523179
110769,0.03555195
110774,0.07891304
110803,0.03652206
110805,0.030503524
110809,0.15659297
110827,0.030410806
110832,0.027703587
110839,0.05781914
110859,0.08010561
110861,0.035891306
110863,0.20638593
110865,0.045070346
110881,0.09417709
110889,0.036907636
110891,0.03843335
110894,0.018755568
110895,0.069011025
110907,0.2919175
110914,0.09218764
110933,0.021218432
110934,0.031362288
110937,0.03923419
110953,0.029673187
110954,0.22781225
110958,0.25201145
110970,0.08598704
110974,0.1292725
110977,0.24125588
110989,0.046786398
110993,0.22810145
110994,0.14265847
111018,0.022295207
111019,0.049041115
111030,0.05546708
111032,0.06251423
111041,0.041828215
111045,0.07095501
111048,0.04852237
111052,0.16206336
111070,0.063868016
111084,0.121483065
111091,0.058173593
111104,0.030700056
111108,0.035460588
111112,0.05265756
